Customer ID,Customer Type,Subscription Start,Subscription End,Monthly Subscription Cost (EUR)
2275,Back to us,2022-02-01,2022-11-22,19.99
2276,Continue,2022-05-23,2022-11-13,9.99
2277,Continue,2023-03-16,2023-08-13,29.99
2278,Continue,2022-08-14,2023-02-18,9.99
2279,Continue,2022-07-01,2023-02-11,29.99
2280,Continue,2022-11-12,2023-09-17,19.99
2281,Continue,2022-04-09,2022-08-13,29.99
2282,Continue,2023-09-04,2023-11-20,29.99
2283,Continue,2023-03-10,2024-01-01,29.99
2284,Continue,2023-10-10,2024-09-05,9.99
2285,Back to us,2022-09-15,2023-01-14,29.99
2286,Continue,2023-07-14,2024-01-24,29.99
2287,Continue,2023-12-01,2024-09-11,19.99
2288,Continue,2022-07-03,2023-05-13,19.99
2289,New,2022-11-01,2023-09-24,29.99
2290,Continue,2022-10-12,2023-06-18,29.99
2291,Continue,2023-12-22,2024-10-10,19.99
2292,New,2022-03-23,2023-02-25,29.99
2293,Back to us,2023-08-25,2024-01-11,19.99
2294,Continue,2022-06-06,2022-11-03,19.99
2295,Continue,2023-12-26,2024-04-16,9.99
2296,Continue,2022-02-27,2022-12-27,19.99
2297,Continue,2022-11-22,2023-02-01,9.99
2298,Back to us,2023-09-13,2024-01-22,9.99
2299,Continue,2022-06-11,2023-02-28,9.99
2300,Continue,2022-11-23,2023-05-28,9.99
2301,Continue,2023-05-27,2024-04-07,29.99
2302,Continue,2023-11-27,2024-08-01,19.99
2303,Continue,2022-04-24,2022-07-03,9.99
2304,Continue,2023-04-09,2023-09-07,29.99
2305,New,2022-11-23,2023-01-17,19.99
2306,Continue,2022-01-19,2022-08-04,29.99
2307,Continue,2022-01-03,2022-06-16,29.99
2308,Continue,2022-03-03,2022-08-11,29.99
2309,Continue,2022-07-25,2022-10-07,9.99
2310,Continue,2022-10-20,2023-02-02,29.99
2311,Continue,2022-09-11,2023-03-26,9.99
2312,Continue,2022-11-22,2023-06-10,9.99
2313,Continue,2022-10-15,2023-01-23,19.99
2314,New,2023-05-17,2023-08-17,9.99
2315,Continue,2022-09-13,2023-05-15,29.99
2316,Back to us,2023-11-15,2024-08-31,29.99
2317,Continue,2023-04-17,2023-07-22,9.99
2318,Continue,2022-11-25,2023-06-28,9.99
2319,Continue,2022-11-09,2023-10-24,29.99
2320,Back to us,2022-03-20,2023-01-27,19.99
2321,Continue,2023-08-25,2024-01-31,19.99
2322,New,2022-08-05,2022-12-22,29.99
2323,Continue,2022-12-19,2023-11-16,19.99
2324,Continue,2023-04-27,2024-02-27,19.99
2325,Continue,2022-11-12,2023-03-26,9.99
2326,Continue,2023-10-02,2024-03-03,19.99
2327,Back to us,2023-12-25,2024-10-22,9.99
2328,Continue,2022-08-22,2023-02-17,9.99
2329,Continue,2023-08-08,2023-10-11,19.99
2330,Back to us,2022-01-23,2022-12-12,29.99
2331,Continue,2022-05-27,2023-01-26,19.99
2332,Back to us,2023-09-10,2024-09-08,19.99
2333,Back to us,2022-06-12,2023-04-05,9.99
2334,New,2022-04-24,2023-01-23,29.99
2335,Continue,2022-11-07,2023-06-30,19.99
2336,Continue,2022-02-19,2022-12-24,29.99
2337,Continue,2023-11-28,2024-05-30,9.99
2338,New,2022-10-11,2023-09-15,19.99
2339,Back to us,2022-08-13,2023-01-04,9.99
2340,Continue,2022-03-25,2022-10-08,19.99
2341,New,2022-02-08,2022-09-09,9.99
2342,New,2022-10-01,2023-02-22,19.99
2343,Continue,2022-08-15,2022-09-21,9.99
2344,Continue,2022-11-19,2023-07-02,9.99
2345,Continue,2022-04-20,2023-01-14,29.99
2346,Continue,2022-10-04,2022-11-10,19.99
2347,New,2023-01-26,2023-09-19,29.99
2348,Back to us,2022-04-28,2022-06-10,9.99
2349,Continue,2023-06-15,2023-10-28,9.99
2350,New,2023-10-15,2024-06-23,9.99
2351,New,2023-11-23,2024-11-09,9.99
2352,Back to us,2022-04-17,2023-02-03,9.99
2353,Continue,2022-07-05,2023-03-11,9.99
2354,Back to us,2022-10-18,2022-11-24,29.99
2355,Continue,2022-07-23,2023-04-12,19.99
2356,Back to us,2022-06-16,2022-11-26,9.99
2357,Continue,2023-06-28,2023-09-10,19.99
2358,Continue,2023-04-14,2023-08-24,19.99
2359,Continue,2022-02-02,2022-08-12,9.99
2360,Back to us,2023-05-11,2024-03-17,9.99
2361,Back to us,2022-11-19,2023-02-01,29.99
2362,Continue,2022-11-26,2023-11-22,9.99
2363,Back to us,2022-09-02,2022-10-03,9.99
2364,Back to us,2022-09-05,2023-08-17,19.99
2365,Continue,2022-04-14,2022-10-31,19.99
2366,Continue,2023-03-16,2023-05-03,19.99
2367,Continue,2023-01-07,2023-12-26,9.99
2368,Back to us,2022-06-18,2022-11-25,29.99
2369,Back to us,2023-11-27,2024-02-03,9.99
2370,Back to us,2022-10-01,2023-02-07,9.99
2371,Back to us,2023-12-06,2024-07-19,9.99
2372,New,2022-09-10,2023-03-29,9.99
2373,Back to us,2022-08-20,2023-04-14,29.99
2374,Continue,2022-10-03,2023-08-02,9.99
2375,Back to us,2022-12-13,2023-07-21,19.99
2376,Back to us,2023-05-06,2023-12-18,19.99
2377,Continue,2022-06-06,2023-04-10,29.99
2378,Continue,2023-07-08,2023-11-30,9.99
2379,Continue,2023-01-20,2023-10-19,29.99
2380,Continue,2023-02-09,2023-07-23,9.99
2381,New,2022-02-01,2022-08-03,29.99
2382,Continue,2022-10-04,2023-02-26,19.99
2383,New,2022-07-11,2023-02-10,19.99
2384,Back to us,2023-08-24,2023-12-31,29.99
2385,New,2022-03-25,2023-03-06,9.99
2386,Back to us,2023-06-01,2024-01-05,19.99
2387,Back to us,2022-12-21,2023-11-14,19.99
2388,Continue,2022-07-24,2023-05-12,9.99
2389,Back to us,2022-08-04,2022-10-15,29.99
2390,Continue,2022-09-18,2023-08-05,29.99
2391,Continue,2023-02-07,2023-09-05,9.99
2392,Continue,2023-06-01,2023-07-25,9.99
2393,Continue,2022-10-28,2022-12-13,19.99
2394,Back to us,2022-12-02,2023-06-07,19.99
2395,Continue,2022-10-25,2023-06-05,9.99
2396,New,2023-11-19,2024-11-07,19.99
2397,New,2023-11-14,2024-04-13,29.99
2398,Continue,2023-12-27,2024-12-03,19.99
2399,Continue,2022-04-12,2022-08-16,9.99
2400,Continue,2023-12-18,2024-07-19,19.99
2401,Continue,2022-06-19,2022-08-07,29.99
2402,Continue,2023-03-15,2023-07-11,29.99
2403,New,2023-12-10,2024-07-05,9.99
2404,Continue,2023-11-04,2024-08-03,29.99
2405,Continue,2023-05-03,2024-01-23,19.99
2406,Continue,2022-07-13,2022-08-14,19.99
2407,New,2022-04-10,2022-10-30,19.99
2408,Continue,2022-02-07,2022-12-19,19.99
2409,Back to us,2023-12-22,2024-10-16,29.99
2410,New,2023-01-06,2023-10-21,19.99
2411,Continue,2022-03-16,2023-02-09,29.99
2412,Continue,2023-07-11,2023-11-30,9.99
2413,Continue,2022-04-28,2022-11-20,9.99
2414,New,2022-10-21,2023-04-12,29.99
2415,Continue,2023-06-18,2023-09-24,9.99
2416,New,2023-08-11,2024-04-24,29.99
2417,Back to us,2022-02-08,2022-04-29,9.99
2418,New,2022-05-18,2022-09-04,19.99
2419,Back to us,2022-04-07,2022-11-13,19.99
2420,Back to us,2023-02-13,2023-08-10,19.99
2421,Back to us,2022-02-15,2022-04-20,29.99
2422,Continue,2022-11-19,2023-07-01,19.99
2423,Back to us,2023-03-07,2024-01-18,19.99
2424,Continue,2022-05-09,2022-10-12,9.99
2425,New,2022-07-25,2023-05-12,19.99
2426,Continue,2023-06-12,2024-02-10,19.99
2427,New,2022-11-21,2023-04-09,29.99
2428,Continue,2022-11-04,2023-02-05,19.99
2429,New,2023-07-22,2024-02-09,29.99
2430,Continue,2022-06-22,2023-05-16,19.99
2431,Continue,2022-03-08,2022-08-24,9.99
2432,New,2022-08-20,2023-06-03,9.99
2433,Continue,2022-04-12,2022-08-03,9.99
2434,Continue,2022-02-10,2022-06-05,9.99
2435,Back to us,2022-10-23,2022-12-16,9.99
2436,Continue,2023-09-20,2024-07-19,19.99
2437,Back to us,2022-01-08,2022-09-26,19.99
2438,Continue,2022-07-14,2022-09-25,9.99
2439,New,2023-07-04,2024-04-07,19.99
2440,Continue,2022-05-28,2022-07-09,19.99
2441,New,2023-06-06,2024-03-13,29.99
2442,Continue,2022-05-25,2023-01-01,29.99
2443,Continue,2023-05-05,2023-09-01,29.99
2444,Continue,2022-02-17,2022-06-17,19.99
2445,New,2023-08-05,2023-12-17,29.99
2446,Continue,2023-08-09,2024-07-23,29.99
2447,Continue,2022-02-25,2022-08-12,29.99
2448,Continue,2023-07-23,2024-02-15,9.99
2449,Continue,2023-04-15,2023-10-29,29.99
2450,New,2023-02-03,2023-08-01,29.99
2451,Continue,2023-07-11,2023-09-26,29.99
2452,Back to us,2022-04-23,2022-08-29,29.99
2453,Continue,2022-09-09,2023-06-13,9.99
2454,Back to us,2022-06-18,2023-01-05,19.99
2455,Continue,2023-11-17,2024-02-01,19.99
2456,Continue,2023-09-26,2023-12-11,19.99
2457,Continue,2022-02-15,2023-01-23,29.99
2458,Back to us,2023-06-07,2024-05-23,19.99
2459,New,2023-02-22,2023-05-31,19.99
2460,Continue,2022-09-28,2023-02-03,19.99
2461,Continue,2022-04-22,2022-08-28,9.99
2462,Continue,2022-12-27,2023-07-13,19.99
2463,New,2022-05-17,2022-10-30,9.99
2464,Continue,2022-05-08,2022-07-07,19.99
2465,Continue,2023-03-06,2023-05-03,9.99
2466,Continue,2023-09-20,2024-08-16,19.99
2467,New,2022-04-19,2022-08-13,29.99
2468,Back to us,2023-04-18,2024-02-07,29.99
2469,Continue,2023-01-01,2023-10-13,9.99
2470,Continue,2023-04-22,2024-01-14,9.99
2471,New,2023-05-15,2024-03-18,29.99
2472,Continue,2023-11-10,2024-10-14,19.99
2473,Continue,2022-04-17,2023-03-19,9.99
2474,Continue,2022-07-23,2023-06-22,9.99
2475,New,2022-01-28,2022-05-05,9.99
2476,Continue,2022-07-27,2022-10-31,19.99
2477,Back to us,2023-05-02,2023-10-13,19.99
2478,New,2023-11-26,2024-06-01,9.99
2479,Continue,2022-09-05,2023-07-21,9.99
2480,Continue,2023-03-27,2024-02-05,19.99
2481,New,2023-05-06,2024-02-03,19.99
2482,Continue,2023-10-26,2024-02-17,19.99
2483,Continue,2022-08-11,2023-08-07,19.99
2484,Continue,2022-10-15,2023-02-13,29.99
2485,Continue,2022-05-05,2022-09-16,9.99
2486,Continue,2023-09-25,2023-12-28,9.99
2487,Continue,2023-07-28,2023-10-06,9.99
2488,Continue,2023-08-03,2023-12-04,29.99
2489,Back to us,2022-12-23,2023-04-19,19.99
2490,Continue,2023-10-05,2024-05-10,9.99
2491,Continue,2023-04-24,2023-06-21,29.99
2492,New,2023-11-17,2024-08-01,29.99
2493,Continue,2023-12-26,2024-05-27,19.99
2494,Back to us,2023-10-15,2024-03-31,29.99
2495,Continue,2023-05-06,2024-03-15,19.99
2496,Continue,2022-09-17,2023-02-25,9.99
2497,Continue,2023-10-11,2024-05-08,9.99
2498,Continue,2023-06-15,2023-10-13,29.99
2499,New,2023-04-06,2024-01-16,9.99
2500,Continue,2023-01-19,2023-11-28,9.99
2501,Continue,2023-05-26,2023-10-22,19.99
2502,Back to us,2022-12-07,2023-08-08,29.99
2503,Continue,2023-05-13,2024-01-11,9.99
2504,Continue,2023-11-04,2024-04-11,29.99
2505,Continue,2022-03-27,2023-01-05,9.99
2506,Back to us,2022-11-20,2023-02-16,19.99
2507,New,2022-11-21,2023-01-26,9.99
2508,Back to us,2023-05-20,2024-01-26,19.99
2509,Back to us,2023-02-10,2023-10-21,29.99
2510,Continue,2023-05-27,2023-10-12,19.99
2511,Continue,2023-10-11,2024-08-14,19.99
2512,Continue,2022-03-06,2022-11-28,19.99
2513,Back to us,2023-11-17,2024-07-07,29.99
2514,Continue,2023-08-03,2024-01-09,9.99
2515,Continue,2022-11-19,2023-10-24,19.99
2516,Continue,2022-12-25,2023-10-07,19.99
2517,Continue,2022-06-25,2022-08-09,29.99
2518,Continue,2022-04-14,2022-07-22,9.99
2519,Back to us,2023-01-27,2023-12-22,9.99
2520,Back to us,2023-09-19,2024-03-27,9.99
2521,Back to us,2023-05-09,2023-10-05,19.99
2522,New,2022-05-13,2023-01-16,29.99
2523,Continue,2023-04-28,2023-06-13,29.99
2524,Continue,2022-08-28,2023-07-04,9.99
2525,Continue,2022-02-17,2022-04-22,9.99
2526,Back to us,2022-09-02,2022-12-09,29.99
2527,Continue,2022-01-12,2022-12-25,29.99
2528,Back to us,2022-12-07,2023-04-04,9.99
2529,Continue,2022-08-01,2022-09-07,9.99
2530,New,2022-10-11,2023-07-15,19.99
2531,New,2023-10-28,2024-07-01,9.99
2532,Continue,2022-01-26,2022-08-04,29.99
2533,Continue,2022-10-25,2023-05-23,9.99
2534,Continue,2023-09-04,2023-11-07,9.99
2535,Continue,2023-11-16,2024-03-03,29.99
2536,Continue,2023-07-19,2024-05-12,19.99
2537,Continue,2023-05-22,2023-10-30,29.99
2538,Continue,2023-08-10,2024-04-02,29.99
2539,Continue,2023-07-02,2024-02-08,29.99
2540,New,2023-06-07,2023-08-21,9.99
2541,Continue,2023-02-25,2023-11-23,19.99
2542,Continue,2022-09-19,2023-06-29,9.99
2543,New,2023-10-09,2024-10-02,19.99
2544,Continue,2022-11-07,2023-08-31,9.99
2545,Back to us,2022-01-15,2022-04-12,9.99
2546,Continue,2023-02-17,2023-08-25,19.99
2547,Continue,2023-06-10,2024-03-24,9.99
2548,Continue,2022-11-28,2023-11-23,29.99
2549,New,2023-05-14,2023-09-08,19.99
2550,Continue,2023-10-07,2024-03-28,29.99
2551,Back to us,2023-01-15,2023-07-12,29.99
2552,Continue,2022-05-13,2022-12-29,19.99
2553,Continue,2022-02-06,2023-01-13,19.99
2554,Continue,2022-05-14,2022-06-20,29.99
2555,Back to us,2023-04-07,2023-09-14,29.99
2556,Continue,2022-02-26,2022-11-20,9.99
2557,Continue,2023-04-13,2023-07-03,29.99
2558,Continue,2023-05-08,2024-02-03,29.99
2559,Continue,2022-12-23,2023-05-18,19.99
2560,New,2023-06-16,2024-06-14,19.99
2561,Continue,2022-11-25,2023-09-03,9.99
2562,Continue,2022-12-13,2023-10-28,9.99
2563,Back to us,2022-10-17,2023-03-08,29.99
2564,Back to us,2022-11-26,2023-09-18,19.99
2565,Continue,2023-01-03,2023-11-12,9.99
2566,New,2022-01-26,2022-10-07,9.99
2567,New,2022-11-08,2023-09-21,19.99
2568,Continue,2022-11-01,2023-07-16,9.99
2569,Back to us,2023-11-15,2024-04-08,19.99
2570,Continue,2023-02-04,2023-07-26,19.99
2571,Continue,2023-07-06,2024-04-05,19.99
2572,Continue,2023-09-01,2023-10-11,19.99
2573,Continue,2022-11-24,2023-04-03,29.99
2574,New,2022-01-02,2022-02-08,9.99
2575,Continue,2023-05-12,2023-09-14,29.99
2576,New,2022-09-27,2023-03-01,19.99
2577,Continue,2022-05-27,2023-03-17,29.99
2578,New,2023-02-15,2023-06-27,29.99
2579,Back to us,2023-08-24,2024-07-14,29.99
2580,Continue,2023-02-28,2023-09-18,9.99
2581,Continue,2022-12-18,2023-09-04,9.99
2582,Continue,2022-10-19,2023-03-10,29.99
2583,Continue,2023-12-21,2024-05-10,9.99
2584,Continue,2023-08-23,2023-09-23,29.99
2585,Continue,2022-07-08,2022-10-10,29.99
2586,Continue,2023-09-14,2024-01-07,9.99
2587,Back to us,2023-03-28,2023-10-16,29.99
2588,Back to us,2023-05-16,2024-03-06,29.99
2589,Continue,2022-07-25,2022-12-16,29.99
2590,Continue,2022-01-16,2022-05-22,9.99
2591,New,2022-08-03,2023-04-28,9.99
2592,Continue,2023-10-19,2024-03-28,9.99
2593,New,2023-11-15,2023-12-25,29.99
2594,Continue,2022-05-07,2023-05-04,29.99
2595,New,2022-01-14,2022-04-28,19.99
2596,Continue,2023-06-08,2023-10-17,29.99
2597,Back to us,2022-01-09,2022-12-05,29.99
2598,New,2023-09-05,2023-11-22,19.99
2599,Continue,2023-06-04,2023-11-04,19.99
2600,Continue,2022-09-05,2022-12-23,29.99
2601,New,2022-02-01,2022-07-31,29.99
2602,Continue,2023-05-14,2023-10-27,29.99
2603,Continue,2023-01-14,2023-04-10,19.99
2604,Continue,2023-12-12,2024-07-22,29.99
2605,New,2023-11-07,2024-06-02,29.99
2606,Continue,2023-06-16,2023-12-11,9.99
2607,Continue,2023-03-21,2023-05-14,19.99
2608,Continue,2022-06-06,2022-10-30,9.99
2609,Continue,2022-01-17,2022-04-28,19.99
2610,Continue,2023-02-16,2023-06-06,9.99
2611,Continue,2023-04-15,2023-11-23,9.99
2612,Continue,2022-04-24,2023-01-23,19.99
2613,Continue,2022-08-09,2023-01-22,19.99
2614,Back to us,2023-12-07,2024-02-11,9.99
2615,Continue,2023-08-12,2023-10-03,19.99
2616,Continue,2022-01-12,2022-09-29,19.99
2617,New,2022-06-15,2022-10-05,19.99
2618,Continue,2022-01-04,2022-12-17,19.99
2619,Continue,2022-04-18,2022-07-09,19.99
2620,Continue,2023-09-20,2024-02-15,29.99
2621,New,2022-08-18,2022-11-09,19.99
2622,Continue,2023-07-23,2023-09-01,29.99
2623,Continue,2023-04-05,2024-03-15,19.99
2624,Continue,2022-01-25,2022-06-15,19.99
2625,Continue,2023-02-25,2024-01-21,19.99
2626,Continue,2022-08-06,2023-07-06,19.99
2627,Continue,2022-09-28,2023-07-05,19.99
2628,Continue,2023-03-13,2023-04-28,29.99
2629,Continue,2022-01-24,2022-10-12,29.99
2630,Continue,2022-05-03,2022-07-18,19.99
2631,Continue,2023-02-05,2023-04-12,29.99
2632,New,2022-09-19,2023-05-26,19.99
2633,Continue,2023-07-16,2023-08-31,19.99
2634,Continue,2022-11-01,2023-04-17,29.99
2635,Continue,2022-08-26,2023-05-17,9.99
2636,Continue,2022-10-07,2023-09-15,29.99
2637,Continue,2023-02-09,2023-09-24,29.99
2638,New,2022-11-18,2023-09-06,9.99
2639,Continue,2022-02-23,2022-04-29,29.99
2640,New,2022-01-05,2022-05-27,29.99
2641,Continue,2022-02-04,2022-07-28,19.99
2642,Continue,2022-09-24,2023-01-03,29.99
2643,Continue,2023-12-24,2024-05-11,19.99
2644,Back to us,2022-01-12,2022-12-28,29.99
2645,Continue,2022-03-16,2022-06-09,29.99
2646,Back to us,2022-01-02,2022-10-18,19.99
2647,Continue,2022-07-06,2022-09-21,19.99
2648,Back to us,2023-08-02,2024-01-31,9.99
2649,Continue,2023-08-11,2023-09-11,19.99
2650,Back to us,2022-05-06,2022-10-16,19.99
2651,Continue,2023-11-01,2024-05-13,19.99
2652,Continue,2022-01-28,2022-07-27,9.99
2653,New,2022-06-17,2023-02-19,9.99
2654,New,2022-02-20,2022-08-02,29.99
2655,Continue,2023-10-09,2024-09-12,9.99
2656,Back to us,2023-05-02,2023-10-06,9.99
2657,Back to us,2023-06-04,2024-01-27,9.99
2658,Back to us,2022-03-22,2022-10-03,29.99
2659,Continue,2022-12-18,2023-03-08,29.99
2660,Continue,2023-04-14,2024-03-31,19.99
2661,Continue,2022-10-15,2023-09-17,9.99
2662,Continue,2022-07-10,2023-02-11,19.99
2663,Back to us,2023-04-21,2024-04-07,19.99
2664,Continue,2022-02-15,2022-05-27,19.99
2665,Continue,2023-04-05,2023-07-15,9.99
2666,New,2022-11-28,2023-01-17,19.99
2667,Continue,2023-09-05,2023-12-26,9.99
2668,Back to us,2022-07-01,2023-01-20,9.99
2669,Continue,2022-10-27,2023-02-24,19.99
2670,Continue,2023-05-07,2024-03-14,19.99
2671,Continue,2023-06-21,2024-02-12,19.99
2672,Continue,2022-09-25,2023-07-04,29.99
2673,Continue,2022-10-11,2023-07-25,19.99
2674,Continue,2023-02-18,2023-06-04,19.99
2675,Continue,2022-02-12,2022-12-05,9.99
2676,Continue,2022-02-25,2022-08-19,29.99
2677,Continue,2023-06-21,2023-08-03,19.99
2678,Back to us,2022-07-28,2023-02-20,29.99
2679,Continue,2023-06-27,2024-02-18,29.99
2680,Continue,2022-08-20,2023-07-07,19.99
2681,Continue,2022-12-15,2023-05-24,19.99
2682,Continue,2022-10-10,2023-08-05,19.99
2683,Back to us,2023-06-24,2024-03-11,9.99
2684,Back to us,2023-12-25,2024-06-08,9.99
2685,Continue,2022-04-03,2022-05-18,19.99
2686,Continue,2023-03-23,2023-05-12,19.99
2687,Back to us,2022-09-09,2023-03-06,9.99
2688,Continue,2023-04-02,2023-05-09,29.99
2689,Continue,2023-11-15,2024-03-15,29.99
2690,Back to us,2022-01-16,2022-10-21,19.99
2691,Continue,2022-11-01,2023-06-22,19.99
2692,Continue,2023-01-22,2023-02-23,9.99
2693,Continue,2022-11-27,2023-05-04,19.99
2694,Continue,2023-09-23,2024-08-21,29.99
2695,New,2022-01-20,2022-12-14,29.99
2696,Continue,2022-10-14,2023-05-02,9.99
2697,Back to us,2022-04-25,2022-06-22,29.99
2698,Continue,2022-08-17,2022-12-07,9.99
2699,Continue,2022-05-28,2022-12-09,9.99
2700,New,2022-11-04,2022-12-13,9.99
2701,New,2022-06-13,2022-12-20,9.99
2702,Continue,2022-04-23,2023-01-15,29.99
2703,Continue,2022-03-01,2022-05-25,29.99
2704,Continue,2022-05-13,2023-02-15,29.99
2705,Continue,2022-11-22,2023-03-11,19.99
2706,Continue,2023-02-04,2023-10-21,29.99
2707,New,2023-10-09,2023-12-21,29.99
2708,Continue,2023-05-04,2023-12-16,29.99
2709,Continue,2022-08-05,2023-07-27,19.99
2710,Continue,2023-05-06,2024-02-06,9.99
2711,Continue,2023-03-12,2023-06-13,29.99
2712,Continue,2023-07-04,2023-11-17,19.99
2713,New,2023-04-26,2023-09-03,9.99
2714,New,2022-03-04,2022-07-23,19.99
2715,New,2022-07-09,2022-11-28,29.99
2716,Back to us,2022-07-05,2023-04-03,9.99
2717,Continue,2022-11-22,2023-11-02,9.99
2718,Continue,2023-09-02,2024-01-01,9.99
2719,Back to us,2022-08-27,2023-06-10,29.99
2720,Continue,2022-08-11,2023-04-03,19.99
2721,Continue,2023-07-21,2024-02-02,29.99
2722,Continue,2022-11-12,2023-07-07,29.99
2723,Continue,2022-12-07,2023-09-13,19.99
2724,Continue,2023-04-13,2023-12-20,9.99
2725,Continue,2023-11-04,2024-05-04,9.99
2726,New,2022-09-12,2023-07-28,29.99
2727,Continue,2023-05-14,2024-02-02,9.99
2728,Continue,2023-05-13,2023-09-24,9.99
2729,New,2023-10-06,2024-09-18,29.99
2730,Continue,2023-09-25,2023-12-27,29.99
2731,Continue,2022-01-21,2022-08-20,9.99
2732,New,2022-08-14,2023-02-25,29.99
2733,Continue,2022-04-17,2022-06-02,19.99
2734,New,2023-02-10,2024-01-01,9.99
2735,Continue,2022-10-15,2023-05-07,19.99
2736,Continue,2023-08-16,2024-07-25,29.99
2737,Back to us,2023-09-18,2024-08-05,29.99
2738,New,2023-07-18,2024-04-30,29.99
2739,Continue,2022-07-07,2022-11-07,19.99
2740,Continue,2022-10-19,2023-02-11,29.99
2741,New,2022-08-22,2023-08-08,9.99
2742,Back to us,2022-05-22,2022-11-28,9.99
2743,Continue,2023-09-24,2024-08-07,19.99
2744,Continue,2023-06-17,2024-04-08,29.99
2745,Back to us,2023-07-10,2024-01-14,29.99
2746,New,2022-08-04,2022-10-08,29.99
2747,Continue,2022-06-26,2023-06-25,9.99
2748,Back to us,2022-11-13,2023-07-12,9.99
2749,New,2023-12-07,2024-02-10,9.99
2750,Continue,2022-10-07,2023-09-12,9.99
2751,Back to us,2023-01-28,2023-04-16,29.99
2752,New,2022-06-14,2023-01-21,19.99
2753,Continue,2022-11-21,2023-10-10,19.99
2754,Continue,2022-08-27,2023-03-06,9.99
2755,Continue,2023-09-24,2023-11-06,29.99
2756,New,2022-01-10,2022-03-02,9.99
2757,New,2022-01-14,2022-06-10,9.99
2758,New,2023-08-18,2023-09-29,19.99
2759,Continue,2022-05-07,2023-01-10,9.99
2760,Continue,2023-04-26,2023-08-13,19.99
2761,New,2022-05-11,2022-07-09,19.99
2762,Continue,2022-09-12,2022-12-22,29.99
2763,Continue,2022-10-16,2022-12-30,29.99
2764,New,2022-04-06,2022-12-31,9.99
2765,Continue,2022-05-24,2023-01-16,29.99
2766,Back to us,2023-01-19,2023-10-23,29.99
2767,Back to us,2022-07-11,2022-12-15,19.99
2768,Continue,2023-08-07,2024-02-05,19.99
2769,Back to us,2023-10-18,2024-02-06,19.99
2770,Back to us,2022-05-26,2022-12-13,29.99
2771,Continue,2022-07-15,2023-07-03,9.99
2772,New,2023-04-15,2024-02-07,29.99
2773,Back to us,2022-01-11,2022-07-30,9.99
2774,Back to us,2022-03-22,2023-02-06,19.99
2775,Back to us,2022-09-12,2023-02-03,29.99
2776,Back to us,2022-09-15,2022-12-05,19.99
2777,Continue,2023-09-05,2024-08-17,29.99
2778,Back to us,2022-07-13,2022-11-12,29.99
2779,New,2023-04-14,2024-04-02,9.99
2780,Continue,2022-04-22,2022-12-05,9.99
2781,New,2022-03-22,2022-06-15,19.99
2782,Back to us,2023-01-07,2023-05-02,19.99
2783,Continue,2023-06-28,2023-09-27,29.99
2784,Back to us,2023-06-07,2023-12-25,9.99
2785,Continue,2023-01-20,2023-05-13,29.99
2786,Continue,2022-04-04,2023-02-08,19.99
2787,New,2022-02-10,2023-01-13,19.99
2788,Continue,2022-11-07,2023-06-12,9.99
2789,Continue,2022-07-07,2023-01-24,9.99
2790,New,2022-08-28,2023-04-16,9.99
2791,Continue,2023-12-04,2024-05-15,9.99
2792,Continue,2023-07-27,2024-06-02,9.99
2793,Continue,2022-05-23,2023-01-04,9.99
2794,New,2022-12-28,2023-04-18,19.99
2795,Back to us,2022-04-16,2022-08-17,9.99
2796,Continue,2023-04-22,2023-12-10,29.99
2797,New,2023-02-20,2023-04-20,19.99
2798,Continue,2022-10-21,2023-09-12,9.99
2799,Continue,2022-09-23,2023-04-26,19.99
2800,Continue,2022-07-04,2023-01-03,19.99
2801,Continue,2022-07-26,2023-06-18,29.99
2802,Back to us,2022-03-12,2022-06-18,9.99
2803,New,2023-05-24,2023-08-27,29.99
2804,New,2023-09-22,2024-04-25,19.99
2805,Continue,2022-12-13,2023-06-27,19.99
2806,Continue,2022-12-15,2023-05-24,19.99
2807,Back to us,2022-08-04,2023-01-10,9.99
